 "sample" , "image" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc2c0f95f652684f36f" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc3c0f95f652684f37d" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc3c0f95f652684f38b" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc3c0f95f652684f399" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc3c0f95f652684f3a7" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc4c0f95f652684f3b5" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc4c0f95f652684f3c3" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc4c0f95f652684f3d1" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc5c0f95f652684f3df" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc5c0f95f652684f3ed" ,
 "http://materialsmine.org/sample/l387-s10-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeadecc0f95f652684f449" ,
 "http://materialsmine.org/sample/l387-s10-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeadedc0f95f652684f457" ,
 "http://materialsmine.org/sample/l387-s10-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeadedc0f95f652684f467" ,
 "http://materialsmine.org/sample/l387-s10-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeadedc0f95f652684f477" ,
 "http://materialsmine.org/sample/l387-s10-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeadeec0f95f652684f485" ,
 "http://materialsmine.org/sample/l387-s10-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeadeec0f95f652684f493" ,
 "http://materialsmine.org/sample/l387-s10-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeadefc0f95f652684f4a7" ,
 "http://materialsmine.org/sample/l387-s10-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeadefc0f95f652684f4b7" ,
 "http://materialsmine.org/sample/l387-s10-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeadf0c0f95f652684f4c9" ,
 "http://materialsmine.org/sample/l387-s10-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeadf0c0f95f652684f4d9" ,
 "http://materialsmine.org/sample/l387-s10-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeadf0c0f95f652684f4e7" ,
 "http://materialsmine.org/sample/l387-s10-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeadf1c0f95f652684f4f5" ,
 "http://materialsmine.org/sample/l387-s10-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeadf1c0f95f652684f507" ,
 "http://materialsmine.org/sample/l387-s10-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeadf1c0f95f652684f515" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3efb79e168a08dc5c25" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3efb79e168a08dc5c33" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f0b79e168a08dc5c41" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f0b79e168a08dc5c4f" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f0b79e168a08dc5c5d" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f1b79e168a08dc5c6b" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f1b79e168a08dc5c79" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f1b79e168a08dc5c87" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f2b79e168a08dc5c95" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f2b79e168a08dc5ca3" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f2b79e168a08dc5cb1" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f3b79e168a08dc5cbf" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f3b79e168a08dc5ccd" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f3b79e168a08dc5cdb" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f4b79e168a08dc5ce9" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f4b79e168a08dc5cf7" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f4b79e168a08dc5d05" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f5b79e168a08dc5d13" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f5b79e168a08dc5d21" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f6b79e168a08dc5d2f" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f6b79e168a08dc5d3d" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f6b79e168a08dc5d4b" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f7b79e168a08dc5d59" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3f7b79e168a08dc5d67" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f486b79e168a08dc5d88" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f486b79e168a08dc5d96" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f487b79e168a08dc5da4" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f487b79e168a08dc5db2" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f487b79e168a08dc5dc0" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f488b79e168a08dc5dce" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f488b79e168a08dc5ddc" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f488b79e168a08dc5dea" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f489b79e168a08dc5df8" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f489b79e168a08dc5e06" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f489b79e168a08dc5e14" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f48ab79e168a08dc5e22" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f48ab79e168a08dc5e30" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f48ab79e168a08dc5e3e" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f48bb79e168a08dc5e4c" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f48bb79e168a08dc5e5a" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f48bb79e168a08dc5e68" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f48cb79e168a08dc5e76" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f48cb79e168a08dc5e84" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f48db79e168a08dc5e92" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f48db79e168a08dc5ea0" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f48db79e168a08dc5eae" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f48eb79e168a08dc5ebc" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f48eb79e168a08dc5eca" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f48eb79e168a08dc5ed8" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f48fb79e168a08dc5ee6" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f48fb79e168a08dc5ef4" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f48fb79e168a08dc5f02" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f490b79e168a08dc5f10" ,
 "http://materialsmine.org/sample/e408-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f490b79e168a08dc5f1e" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f524b79e168a08dc5f41" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f524b79e168a08dc5f4f" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f525b79e168a08dc5f5d" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f525b79e168a08dc5f6b" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f525b79e168a08dc5f79" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f526b79e168a08dc5f87" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f526b79e168a08dc5f95" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f527b79e168a08dc5fa3" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f527b79e168a08dc5fb1" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f527b79e168a08dc5fbf" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f528b79e168a08dc5fcd" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f528b79e168a08dc5fdb" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f528b79e168a08dc5fe9" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f529b79e168a08dc5ff7" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f529b79e168a08dc6005" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f529b79e168a08dc6013" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f52ab79e168a08dc6021" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f52ab79e168a08dc602f" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f52ab79e168a08dc603d" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f52bb79e168a08dc604b" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f52bb79e168a08dc6059" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f52cb79e168a08dc6067" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f52cb79e168a08dc6075" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f52cb79e168a08dc6083" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f52db79e168a08dc6091" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f52db79e168a08dc609f" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f52db79e168a08dc60ad" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f52eb79e168a08dc60bb" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f52eb79e168a08dc60c9" ,
 "http://materialsmine.org/sample/e408-s4-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f52eb79e168a08dc60d7" ,
 "http://materialsmine.org/sample/e408-s5-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f5bbb79e168a08dc60fa" ,
 "http://materialsmine.org/sample/e408-s5-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f5bbb79e168a08dc6108" ,
 "http://materialsmine.org/sample/e408-s5-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f5bbb79e168a08dc6116" ,
 "http://materialsmine.org/sample/e408-s5-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f5bcb79e168a08dc6124" ,
 "http://materialsmine.org/sample/e408-s5-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f5bcb79e168a08dc6132" ,
 "http://materialsmine.org/sample/e408-s5-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f5bcb79e168a08dc6140" ,
 "http://materialsmine.org/sample/e408-s5-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f5bdb79e168a08dc614e" ,
 "http://materialsmine.org/sample/e408-s5-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f5bdb79e168a08dc615c" ,
 "http://materialsmine.org/sample/e408-s5-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f5beb79e168a08dc616a" ,
 "http://materialsmine.org/sample/e408-s5-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f5beb79e168a08dc6178" ,
 "http://materialsmine.org/sample/e408-s5-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f5beb79e168a08dc6186" ,
 "http://materialsmine.org/sample/e408-s5-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f5bfb79e168a08dc6194" ,
 "http://materialsmine.org/sample/e408-s5-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f5bfb79e168a08dc61a2" ,
 "http://materialsmine.org/sample/e408-s5-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f5bfb79e168a08dc61b0" ,
 "http://materialsmine.org/sample/e408-s5-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f5c0b79e168a08dc61be" ,
 "http://materialsmine.org/sample/e408-s5-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f5c0b79e168a08dc61cc" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54592c79c8606e246ff" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54692c79c8606e24711" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54692c79c8606e24723" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54692c79c8606e24735" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54792c79c8606e24747" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54892c79c8606e24759" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54992c79c8606e2476b" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54992c79c8606e2477d" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54992c79c8606e2478f" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54a92c79c8606e247a1" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54a92c79c8606e247b3" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54a92c79c8606e247c5" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54b92c79c8606e247df" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54c92c79c8606e247f1" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54c92c79c8606e24803" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54d92c79c8606e24817" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54d92c79c8606e2482b" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54e92c79c8606e2483d" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54e92c79c8606e2484f" ,
 "http://materialsmine.org/sample/l386-s104-jimenez-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edff54e92c79c8606e24861" ,
 "http://materialsmine.org/sample/l389-s1-natarajan-2013" , "https://qa.materialsmine.org/nmr/blob?id=5ee268c4364d8c1c3def950f" ,
 "http://materialsmine.org/sample/l389-s2-natarajan-2013" , "https://qa.materialsmine.org/nmr/blob?id=5ee269ae364d8c1c3def9521" ,
 "http://materialsmine.org/sample/l389-s3-natarajan-2013" , "https://qa.materialsmine.org/nmr/blob?id=5ee269c2364d8c1c3def9529" ,
 "http://materialsmine.org/sample/l389-s4-natarajan-2013" , "https://qa.materialsmine.org/nmr/blob?id=5ee269d4364d8c1c3def953b" ,
 "http://materialsmine.org/sample/l389-s5-natarajan-2013" , "https://qa.materialsmine.org/nmr/blob?id=5ee269e6364d8c1c3def954b" ,
 "http://materialsmine.org/sample/l389-s6-natarajan-2013" , "https://qa.materialsmine.org/nmr/blob?id=5ee269f9364d8c1c3def954f" ,
 "http://materialsmine.org/sample/l389-s7-natarajan-2013" , "https://qa.materialsmine.org/nmr/blob?id=5ee26a13364d8c1c3def9567" ,
 "http://materialsmine.org/sample/l389-s8-natarajan-2013" , "https://qa.materialsmine.org/nmr/blob?id=5ee26a25364d8c1c3def956d" ,
 "http://materialsmine.org/sample/l389-s9-natarajan-2013" , "https://qa.materialsmine.org/nmr/blob?id=5ee26a37364d8c1c3def9579" ,
 "http://materialsmine.org/sample/l389-s10-natarajan-2013" , "https://qa.materialsmine.org/nmr/blob?id=5ee26a4c364d8c1c3def9589" ,
 "http://materialsmine.org/sample/l389-s11-natarajan-2013" , "https://qa.materialsmine.org/nmr/blob?id=5ee26a61364d8c1c3def959f" ,
 "http://materialsmine.org/sample/l389-s12-natarajan-2013" , "https://qa.materialsmine.org/nmr/blob?id=5ee26a72364d8c1c3def95a3" ,
 "http://materialsmine.org/sample/l389-s15-natarajan-2013" , "https://qa.materialsmine.org/nmr/blob?id=5ee26f8e364d8c1c3def95d3" ,
 "http://materialsmine.org/sample/l389-s16-natarajan-2013" , "https://qa.materialsmine.org/nmr/blob?id=5ee26fa0364d8c1c3def95df" ,
 "http://materialsmine.org/sample/l389-s19-natarajan-2013" , "https://qa.materialsmine.org/nmr/blob?id=5ee26fe1364d8c1c3def9605" ,
 "http://materialsmine.org/sample/l389-s20-natarajan-2013" , "https://qa.materialsmine.org/nmr/blob?id=5ee26ffa364d8c1c3def9613" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9297e8558b7dc6dd6dc32" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9297f8558b7dc6dd6dc40" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9297f8558b7dc6dd6dc4e" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9297f8558b7dc6dd6dc5c" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929808558b7dc6dd6dc6a" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929808558b7dc6dd6dc78" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929808558b7dc6dd6dc86" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929818558b7dc6dd6dc94" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929818558b7dc6dd6dca2" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929818558b7dc6dd6dcb0" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929818558b7dc6dd6dcbe" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929828558b7dc6dd6dccc" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929828558b7dc6dd6dcda" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929828558b7dc6dd6dce8" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929838558b7dc6dd6dcf6" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929838558b7dc6dd6dd04" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929838558b7dc6dd6dd12" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929848558b7dc6dd6dd20" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929848558b7dc6dd6dd2e" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929848558b7dc6dd6dd3c" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929858558b7dc6dd6dd4a" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929858558b7dc6dd6dd58" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929858558b7dc6dd6dd66" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929858558b7dc6dd6dd74" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929868558b7dc6dd6dd82" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929868558b7dc6dd6dd90" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929868558b7dc6dd6dd9e" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929878558b7dc6dd6ddac" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929878558b7dc6dd6ddba" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929878558b7dc6dd6ddc8" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929888558b7dc6dd6ddd6" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929888558b7dc6dd6dde4" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929888558b7dc6dd6ddf2" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929898558b7dc6dd6de00" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929898558b7dc6dd6de0e" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929898558b7dc6dd6de1c" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298a8558b7dc6dd6de2a" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298a8558b7dc6dd6de38" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298a8558b7dc6dd6de46" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298b8558b7dc6dd6de54" ,
